FlightID,Date,Route,Airline,AircraftType,FlightDuration,DepartureTime,Passengers,WeatherCondition,FlightClass,TicketType,DestinationRegion,LoyaltyProgram,MaintenanceIssues,CrewSatisfaction,CustomerSatisfaction,Weekday,PeakSeason,DelayMinutes,OnTimeArrival,FuelCost
FLT04031,2023-12-05,Singapore to Bangkok,SkyTrack Airways,Boeing 777,716,20,211.79999999999998,Fog,Economy,Refundable,Domestic,1,3,8.267824365793068,6.167098729487981,Tuesday,1,40,No,2232.03
FLT04032,2022-08-31,Paris to Rome,Sunshine Air,Boeing 787,794,3,66.6,Clear,Business,Non-refundable,Regional,1,0,7.25486839905062,9.050708216078549,Wednesday,0,34,No,2383.01
FLT04033,2024-04-10,San Francisco to Tokyo,BlueJet Airlines,Boeing 787,828,7,64.2,Snow,Economy,Refundable,Domestic,0,1,8.561101029000094,5.768712855437476,Wednesday,0,3,Yes,2651.41
FLT04034,2023-07-15,New York to London,Global Wings,Boeing 777,839,6,193.79999999999998,Snow,Business,Refundable,Domestic,1,3,7.744977189232848,,Saturday,0,1,Yes,2404.53
FLT04035,2024-08-17,Berlin to Madrid,SkyTrack Airways,Airbus A380,575,14,94.2,Clear,First,Refundable,Regional,0,4,8.503108601018976,3.7762593099274,Saturday,0,18,No,1902.37
FLT04036,2022-02-01,Berlin to Madrid,Global Wings,Boeing 777,456,5,141.6,Fog,Business,Non-refundable,International,0,4,7.282747478862133,4.372843958684366,Tuesday,0,53,No,1532.62
FLT04037,2023-01-26,Mumbai to Dubai,Sunshine Air,Boeing 777,165,4,166.79999999999998,Clear,Economy,Non-refundable,Domestic,0,0,8.285581957158882,8.889801832066679,Thursday,0,8,Yes,911.68
FLT04038,2022-10-04,Mumbai to Dubai,Global Wings,Airbus A380,144,13,58.199999999999996,Clear,First,Non-refundable,Domestic,1,2,9.827821419445979,6.753949475001605,Tuesday,0,0,Yes,765.23
FLT04039,2023-06-16,San Francisco to Tokyo,Global Wings,Boeing 737,273,20,220.79999999999998,Rain,Economy,Non-refundable,International,0,0,8.45848096937158,6.203188858152135,Friday,0,33,No,1167.33
FLT04040,2022-06-03,Berlin to Madrid,SkyTrack Airways,Airbus A320,180,12,190.2,Rain,Economy,Non-refundable,Domestic,0,2,7.7856992068002215,4.804017267238899,Friday,0,0,Yes,992.15
FLT04041,2023-01-18,Chicago to Los Angeles,SkyTrack Airways,Boeing 777,191,9,158.4,Fog,Business,Refundable,Domestic,0,0,7.851765453224276,6.4210041199681385,Wednesday,0,33,No,990.48
FLT04042,2022-03-09,Toronto to Vancouver,BlueJet Airlines,Airbus A380,256,17,203.4,Snow,Economy,Non-refundable,International,1,4,7.760018457155936,2.5105588711107094,Wednesday,0,32,No,1086.27
FLT04043,2024-05-27,Beijing to Sydney,Global Wings,Airbus A380,78,3,181.79999999999998,Clear,Economy,Refundable,Regional,1,3,8.065157820635092,6.353645339267264,Monday,0,66,No,660.81
FLT04044,2024-06-02,Mumbai to Dubai,SkyTrack Airways,Boeing 777,701,7,81.6,Snow,First,Refundable,Domestic,0,1,9.160065342288608,8.316192808336178,Sunday,0,17,No,2477.96
FLT04045,2022-08-02,Chicago to Los Angeles,BlueJet Airlines,Boeing 787,71,23,138.0,Snow,Business,Non-refundable,Regional,1,3,7.170328468225176,5.0307352548405255,Tuesday,0,34,No,765.78
FLT04046,2023-10-17,Berlin to Madrid,BlueJet Airlines,Boeing 787,140,10,44.4,Rain,Economy,Non-refundable,International,0,4,8.983454361718708,6.605991300280116,Tuesday,0,24,No,826.81
FLT04047,2023-01-11,Singapore to Bangkok,SkyTrack Airways,Boeing 787,389,16,162.6,Snow,First,Non-refundable,Domestic,1,1,6.6185042158730045,5.381314813831888,Wednesday,0,46,No,1490.33
FLT04048,2024-01-14,Beijing to Sydney,SkyTrack Airways,Airbus A380,833,17,58.8,Snow,Economy,Refundable,Domestic,1,2,9.288311663613086,4.893668659278371,Sunday,0,0,Yes,2627.65
FLT04049,2022-08-01,Singapore to Bangkok,Global Wings,Airbus A320,451,20,229.79999999999998,Snow,First,Non-refundable,Domestic,0,2,7.746353631404082,9.713107905729462,Monday,0,0,Yes,1551.31
FLT04050,2022-03-20,Beijing to Sydney,BlueJet Airlines,Airbus A320,696,10,134.4,Fog,First,Refundable,Domestic,1,4,7.6537934722398875,5.645084808679469,Sunday,0,12,Yes,2240.22
FLT04051,2023-12-27,Mumbai to Dubai,BlueJet Airlines,Boeing 777,366,15,216.0,Fog,First,Non-refundable,Domestic,0,1,9.137403520566982,,Wednesday,1,21,No,1307.66
FLT04052,2023-09-20,Paris to Rome,BlueJet Airlines,Boeing 777,326,11,193.79999999999998,Snow,First,Refundable,International,1,3,8.260224595168891,,Wednesday,0,0,Yes,1215.63
FLT04053,2023-08-27,Chicago to Los Angeles,Global Wings,Airbus A320,506,12,50.4,Snow,Business,Refundable,Domestic,1,4,9.411697474568888,7.966881330744023,Sunday,0,28,No,1852.54
FLT04054,2024-02-21,Mumbai to Dubai,Sunshine Air,Airbus A380,500,15,159.6,Clear,Business,Refundable,International,0,2,6.5358290897223235,6.733812727728768,Wednesday,0,46,No,1850.56
FLT04055,2024-07-11,Mumbai to Dubai,SkyTrack Airways,Boeing 737,711,22,154.79999999999998,Rain,Economy,Non-refundable,Domestic,0,4,8.39004711411905,3.5274193346414897,Thursday,0,0,Yes,2392.84
FLT04056,2023-01-16,Singapore to Bangkok,SkyTrack Airways,Airbus A320,61,20,125.39999999999999,Rain,Economy,Refundable,International,0,3,9.19735099272681,7.761143334877412,Monday,0,0,Yes,645.34
FLT04057,2024-09-27,Singapore to Bangkok,Sunshine Air,Boeing 787,579,0,33.6,Fog,Business,Refundable,International,1,0,6.396101173935523,5.706059279306508,Friday,0,31,No,1898.16
FLT04058,2023-11-11,Toronto to Vancouver,SkyTrack Airways,Airbus A320,821,15,190.79999999999998,Fog,First,Refundable,Domestic,1,0,6.9755658345790525,9.160988028871571,Saturday,0,24,No,2553.56
FLT04059,2022-02-27,Berlin to Madrid,Global Wings,Airbus A320,710,14,105.0,Fog,Business,Non-refundable,Regional,0,3,6.521070248232941,5.6020372471168205,Sunday,0,27,No,2095.95
FLT04060,2024-03-06,Singapore to Bangkok,BlueJet Airlines,Boeing 777,695,5,224.4,Snow,Business,Non-refundable,Domestic,0,1,9.978633596148262,8.538625040722419,Wednesday,0,0,Yes,2376.29
FLT04061,2022-01-26,Beijing to Sydney,Global Wings,Boeing 737,368,11,83.39999999999999,Snow,First,Refundable,International,0,4,7.241873987264412,4.424947663340992,Wednesday,0,102,No,1149.1
FLT04062,2024-05-30,Berlin to Madrid,Global Wings,Boeing 787,799,7,54.6,Clear,Economy,Non-refundable,Regional,0,3,8.120677293239801,7.518326057066581,Thursday,0,0,Yes,2594.81
FLT04063,2023-03-23,San Francisco to Tokyo,SkyTrack Airways,Boeing 777,581,6,124.8,Clear,Business,Refundable,Domestic,0,0,6.568854804090327,8.174900663478574,Thursday,0,45,No,1853.55
FLT04064,2022-03-07,Chicago to Los Angeles,BlueJet Airlines,Airbus A320,528,1,150.6,Snow,Economy,Non-refundable,International,0,2,7.271149728410352,8.23612260774822,Monday,0,0,Yes,1819.19
FLT04065,2024-07-09,Beijing to Sydney,Global Wings,Boeing 777,271,11,198.6,Fog,First,Non-refundable,Domestic,0,3,6.395721601652736,2.8962054659454326,Tuesday,0,110,No,1092.39
FLT04066,2024-01-30,Mumbai to Dubai,Global Wings,Boeing 787,171,20,228.6,Rain,Economy,Non-refundable,Domestic,0,3,9.267673954597596,6.846140360961039,Tuesday,0,33,No,843.91
FLT04067,2022-09-11,Paris to Rome,BlueJet Airlines,Boeing 787,67,13,202.2,Snow,Economy,Refundable,Domestic,0,3,7.983832833973291,5.364567934394599,Sunday,0,52,No,423.45
FLT04068,2024-06-17,Berlin to Madrid,Sunshine Air,Airbus A320,863,15,84.0,Rain,First,Refundable,International,1,0,7.415415104776189,9.561521323758281,Monday,0,34,No,2530.52
FLT04069,2024-08-25,Singapore to Bangkok,Sunshine Air,Boeing 787,536,10,104.39999999999999,Rain,Business,Non-refundable,Domestic,0,0,8.502552919712464,10.445956764323,Sunday,0,0,Yes,1931.04
FLT04070,2022-02-13,San Francisco to Tokyo,BlueJet Airlines,Boeing 777,519,19,105.0,Rain,Economy,Non-refundable,Domestic,0,3,9.536710103818354,3.315407043996088,Sunday,0,23,No,1675.02
FLT04071,2022-04-07,Mexico City to Lima,Global Wings,Boeing 777,312,8,60.599999999999994,Fog,Business,Refundable,Regional,0,3,7.956298686653351,4.852898488427041,Thursday,0,30,No,1153.27
FLT04072,2023-07-08,New York to London,Sunshine Air,Boeing 777,585,9,91.2,Clear,Business,Non-refundable,International,0,1,9.212604457329068,7.8994017701979935,Saturday,0,34,No,1951.69
FLT04073,2022-08-15,New York to London,Sunshine Air,Boeing 787,811,16,141.6,Snow,First,Non-refundable,Regional,0,2,5.949085156453478,3.5981840236479563,Monday,0,55,No,2294.66
FLT04074,2024-02-13,San Francisco to Tokyo,Sunshine Air,Airbus A380,497,11,152.4,Fog,Economy,Non-refundable,International,0,4,8.642889384702517,4.837238660695634,Tuesday,0,26,No,1707.42
FLT04075,2023-11-10,Mexico City to Lima,Sunshine Air,Airbus A380,813,5,37.8,Fog,Economy,Refundable,Domestic,0,4,8.00148434763935,5.825323127973986,Friday,0,44,No,2558.35
FLT04076,2023-03-12,Beijing to Sydney,SkyTrack Airways,Airbus A320,720,18,91.8,Snow,Economy,Non-refundable,Domestic,1,4,9.055989575371965,3.594956316040829,Sunday,0,0,Yes,2337.1
FLT04077,2024-03-01,New York to London,Global Wings,Airbus A380,295,10,99.6,Fog,Business,Non-refundable,International,0,0,8.711701267772359,10.197594492795362,Friday,0,0,Yes,1133.76
FLT04078,2023-08-24,Chicago to Los Angeles,SkyTrack Airways,Boeing 737,365,8,211.79999999999998,Clear,First,Refundable,Domestic,0,0,7.132530328724967,10.890724119523014,Thursday,0,0,Yes,1533.29
FLT04079,2023-01-14,New York to London,Global Wings,Boeing 787,537,20,85.2,Rain,First,Refundable,International,0,1,7.448691806475478,7.111404648541191,Saturday,0,0,Yes,1944.63
FLT04080,2022-06-27,New York to London,BlueJet Airlines,Airbus A320,738,5,115.8,Rain,First,Refundable,International,0,0,9.766753811005644,9.833955956950255,Monday,0,0,Yes,2172.24
FLT04081,2023-03-03,Mumbai to Dubai,SkyTrack Airways,Airbus A380,79,23,95.39999999999999,Fog,First,Refundable,International,1,3,7.69877502510135,5.635880513322257,Friday,0,0,Yes,768.94
FLT04082,2024-07-03,Mexico City to Lima,BlueJet Airlines,Airbus A320,275,15,127.19999999999999,Clear,First,Non-refundable,Domestic,1,2,9.978811807980826,9.364321352635875,Wednesday,0,0,Yes,1202.66
FLT04083,2023-12-10,Berlin to Madrid,SkyTrack Airways,Boeing 737,194,19,61.199999999999996,Fog,Economy,Non-refundable,Regional,0,2,8.918765453183852,6.207608404170026,Sunday,1,6,Yes,1035.99
FLT04084,2022-11-03,Paris to Rome,BlueJet Airlines,Airbus A320,188,15,31.2,Fog,Economy,Refundable,Domestic,0,2,8.333063470378553,8.301365392641062,Thursday,0,0,Yes,908.38
FLT04085,2024-02-18,Singapore to Bangkok,BlueJet Airlines,Boeing 787,469,5,70.2,Fog,First,Non-refundable,International,1,2,7.82014656930812,3.3296988030476706,Sunday,0,97,No,1543.21
FLT04086,2023-05-19,Paris to Rome,SkyTrack Airways,Boeing 777,481,4,177.0,Fog,Economy,Non-refundable,International,0,4,9.384958568852367,6.363289766211198,Friday,0,0,Yes,1687.63
FLT04087,2022-09-25,Mexico City to Lima,BlueJet Airlines,Airbus A320,353,20,112.2,Fog,Economy,Refundable,International,0,4,7.626895238754706,5.830595872079254,Sunday,0,33,No,1420.32
FLT04088,2023-08-09,Toronto to Vancouver,Sunshine Air,Boeing 777,305,3,214.2,Fog,Economy,Refundable,International,0,3,7.145778916802069,4.412461326261639,Wednesday,0,3,Yes,1302.16
FLT04089,2022-01-08,Berlin to Madrid,Global Wings,Airbus A320,760,1,201.6,Fog,First,Refundable,Regional,0,1,8.884913723603502,8.391436387849108,Saturday,0,36,No,2434.25
FLT04090,2024-07-08,Beijing to Sydney,BlueJet Airlines,Airbus A380,615,5,69.0,Fog,Business,Refundable,International,1,0,9.055119794075024,10.389927504709346,Monday,0,12,Yes,1929.96
FLT04091,2023-05-23,Chicago to Los Angeles,SkyTrack Airways,Boeing 737,145,8,237.6,Fog,Business,Non-refundable,Domestic,0,0,8.472204511872144,7.080392999603156,Tuesday,0,45,No,999.56
FLT04092,2023-04-21,Berlin to Madrid,Sunshine Air,Airbus A380,615,16,224.4,Fog,Economy,Non-refundable,Domestic,0,4,9.074576198176667,6.657585417286085,Friday,0,8,Yes,2156.77
FLT04093,2022-10-24,Toronto to Vancouver,Global Wings,Boeing 787,434,13,122.39999999999999,Clear,Business,Refundable,Domestic,0,2,7.387263468134249,6.429585963464895,Monday,0,22,No,1609.66
FLT04094,2022-06-13,Chicago to Los Angeles,Global Wings,Boeing 737,505,6,81.6,Rain,Economy,Refundable,International,1,3,9.576537159008012,6.990516804978154,Monday,0,0,Yes,1667.2
FLT04095,2023-04-30,New York to London,Global Wings,Boeing 737,437,21,49.199999999999996,Clear,Business,Refundable,Regional,0,1,7.0066976594323265,5.066762172628396,Sunday,0,0,Yes,1618.76
FLT04096,2023-08-20,Paris to Rome,SkyTrack Airways,Airbus A380,449,18,70.2,Snow,Economy,Refundable,Domestic,1,4,7.711828835151258,,Sunday,0,0,Yes,1579.72
FLT04097,2022-03-13,Paris to Rome,BlueJet Airlines,Airbus A320,716,0,141.6,Snow,First,Non-refundable,Regional,0,3,5.839678796472588,5.211152082453534,Sunday,0,65,No,2254.77
FLT04098,2023-07-21,Chicago to Los Angeles,BlueJet Airlines,Airbus A380,110,19,144.6,Clear,Economy,Non-refundable,International,1,3,6.3917893700068795,5.7835710621602665,Friday,0,47,No,842.06
FLT04099,2024-06-23,San Francisco to Tokyo,Global Wings,Airbus A380,301,14,157.2,Rain,First,Refundable,Regional,0,4,8.097137412552517,4.01361971083011,Sunday,0,25,No,1210.59
FLT04100,2023-07-13,New York to London,BlueJet Airlines,Boeing 777,353,17,82.2,Snow,Economy,Non-refundable,Domestic,0,3,6.0917685698231026,3.0068713119254626,Thursday,0,51,No,1523.91
FLT04101,2024-06-29,Chicago to Los Angeles,Sunshine Air,Boeing 787,622,2,94.2,Rain,Business,Refundable,Domestic,0,2,7.544143143101139,8.280023158461313,Saturday,0,0,Yes,2118.05
FLT04102,2024-08-01,New York to London,BlueJet Airlines,Airbus A320,325,17,173.4,Snow,Business,Non-refundable,Regional,1,3,6.418220442172482,3.204860766803495,Thursday,0,64,No,1413.28
FLT04103,2022-08-26,San Francisco to Tokyo,BlueJet Airlines,Boeing 737,179,1,159.0,Fog,Economy,Refundable,Domestic,0,1,8.526016415411666,5.846797028595452,Friday,0,22,No,857.85
FLT04104,2022-04-14,Mexico City to Lima,SkyTrack Airways,Boeing 737,771,9,135.6,Clear,First,Refundable,Regional,0,3,8.166461573344696,5.3524510949444775,Thursday,0,12,Yes,2365.78
FLT04105,2022-07-29,Singapore to Bangkok,SkyTrack Airways,Boeing 787,307,10,61.199999999999996,Clear,First,Non-refundable,Domestic,0,0,7.375237569166375,7.0592538514421,Friday,0,50,No,1143.13
FLT04106,2023-07-08,Mumbai to Dubai,BlueJet Airlines,Airbus A320,129,23,227.4,Rain,Economy,Refundable,International,0,3,8.345297662772872,6.83435440577472,Saturday,0,48,No,954.53
FLT04107,2024-04-07,Mumbai to Dubai,Sunshine Air,Boeing 777,116,2,58.8,Fog,Economy,Non-refundable,International,1,4,8.370164236223005,7.760189488391466,Sunday,0,0,Yes,1077.94
FLT04108,2023-04-13,Paris to Rome,BlueJet Airlines,Boeing 777,441,6,97.8,Rain,Economy,Non-refundable,Regional,0,0,7.145466228754138,4.84737169980795,Thursday,0,45,No,1654.55
FLT04109,2023-03-30,Paris to Rome,SkyTrack Airways,Boeing 737,98,7,86.39999999999999,Fog,Business,Non-refundable,Domestic,1,4,9.607353136813,5.376392386225547,Thursday,0,14,Yes,770.91
FLT04110,2022-09-25,Singapore to Bangkok,Sunshine Air,Boeing 787,860,18,44.4,Clear,Business,Refundable,Domestic,0,1,6.464879928313572,8.659834579155863,Sunday,0,28,No,2602.3
FLT04111,2023-01-21,New York to London,BlueJet Airlines,Boeing 787,502,17,108.6,Snow,Economy,Non-refundable,Domestic,1,2,7.7761790002261515,8.758141528440358,Saturday,0,7,Yes,1916.68
FLT04112,2024-02-14,New York to London,Global Wings,Boeing 787,77,12,136.79999999999998,Snow,First,Refundable,Domestic,0,1,8.82817814913917,6.302640192243266,Wednesday,0,0,Yes,688.02
FLT04113,2024-04-27,Chicago to Los Angeles,BlueJet Airlines,Boeing 737,791,12,116.39999999999999,Snow,First,Refundable,Regional,0,0,9.348427708158416,10.146355658772668,Saturday,0,0,Yes,2412.72
FLT04114,2023-01-22,Toronto to Vancouver,BlueJet Airlines,Airbus A320,884,23,148.2,Clear,First,Non-refundable,Domestic,0,2,9.429238864275693,6.454706190603925,Sunday,0,1,Yes,2562.36
FLT04115,2024-05-26,Mexico City to Lima,BlueJet Airlines,Airbus A380,815,18,224.4,Fog,Business,Non-refundable,Domestic,1,3,6.478219395565517,6.119015796591347,Sunday,0,33,No,2433.02
FLT04116,2022-09-16,Mumbai to Dubai,SkyTrack Airways,Airbus A380,411,22,79.8,Clear,Economy,Refundable,Regional,0,0,8.587396166672765,4.125491946450991,Friday,0,27,No,1534.52
FLT04117,2022-10-10,Mexico City to Lima,Global Wings,Boeing 787,875,11,123.6,Fog,First,Non-refundable,Regional,0,2,8.640760930415452,9.126284287814109,Monday,0,26,No,2504.2
FLT04118,2023-09-18,Chicago to Los Angeles,Global Wings,Boeing 787,357,16,80.39999999999999,Fog,First,Refundable,Domestic,1,4,6.782238264368804,6.87214901490891,Monday,0,43,No,1269.87
FLT04119,2024-05-24,Berlin to Madrid,Sunshine Air,Boeing 737,342,21,181.2,Fog,First,Non-refundable,International,1,2,6.978325085410276,6.108665299493623,Friday,0,18,No,1521.33
FLT04120,2022-02-09,San Francisco to Tokyo,BlueJet Airlines,Boeing 777,645,11,72.6,Clear,Economy,Refundable,International,1,4,7.729058473085907,4.385641137361969,Wednesday,0,76,No,2195.44
FLT04121,2023-05-01,Mexico City to Lima,Sunshine Air,Boeing 737,169,12,163.2,Clear,First,Refundable,Regional,0,4,7.128500018711834,4.433203480784067,Monday,0,31,No,889.98
FLT04122,2024-07-17,Paris to Rome,SkyTrack Airways,Airbus A380,239,11,195.0,Clear,First,Non-refundable,International,0,2,7.005021412251032,5.447279069930083,Wednesday,0,0,Yes,1191.8
FLT04123,2022-08-08,Chicago to Los Angeles,SkyTrack Airways,Airbus A380,603,18,199.2,Rain,Business,Refundable,Domestic,1,1,7.670717810730583,7.626549781835651,Monday,0,0,Yes,1931.0
FLT04124,2022-05-09,Beijing to Sydney,BlueJet Airlines,Boeing 777,805,13,187.79999999999998,Clear,Business,Non-refundable,Domestic,0,1,6.513204026448937,7.101927645551559,Monday,0,29,No,2590.45
FLT04125,2023-06-04,San Francisco to Tokyo,BlueJet Airlines,Boeing 737,853,6,177.0,Clear,First,Non-refundable,Domestic,0,4,7.4875600600823855,4.015553957722058,Sunday,0,13,Yes,2596.21
FLT04126,2023-09-05,New York to London,Sunshine Air,Airbus A380,84,12,234.0,Rain,Economy,Refundable,Regional,0,0,8.005058746995463,7.592031492644714,Tuesday,0,0,Yes,906.93
FLT04127,2024-07-16,Chicago to Los Angeles,Global Wings,Airbus A320,850,5,66.0,Snow,Business,Refundable,Domestic,1,2,7.514200478613855,7.07432116222755,Tuesday,0,15,Yes,2511.24
FLT04128,2024-06-10,Mexico City to Lima,Sunshine Air,Boeing 737,797,23,184.79999999999998,Clear,First,Non-refundable,Domestic,0,0,9.699811201537733,9.043226203068516,Monday,0,3,Yes,2645.53
FLT04129,2023-11-19,Toronto to Vancouver,Sunshine Air,Airbus A380,116,18,33.6,Fog,Business,Refundable,International,1,1,7.5775988421558536,6.523228192652319,Sunday,0,6,Yes,777.21
FLT04130,2023-09-11,Mexico City to Lima,BlueJet Airlines,Airbus A320,239,18,142.2,Fog,Business,Refundable,International,0,0,7.202604468334303,3.6032074162293313,Monday,0,60,No,909.67
FLT04131,2023-09-05,Toronto to Vancouver,Global Wings,Airbus A320,291,3,31.799999999999997,Snow,Economy,Non-refundable,Regional,1,3,9.05228278153214,4.257620866961359,Tuesday,0,41,No,1258.43
FLT04132,2022-09-17,Toronto to Vancouver,SkyTrack Airways,Boeing 737,402,18,168.0,Snow,Business,Non-refundable,International,0,3,8.617598474110666,4.292905962628484,Saturday,0,51,No,1574.89
FLT04133,2024-09-16,Paris to Rome,Global Wings,Boeing 787,536,8,109.2,Rain,First,Non-refundable,Domestic,0,1,6.507775423598284,,Monday,0,71,No,1989.93
FLT04134,2024-08-23,Berlin to Madrid,BlueJet Airlines,Airbus A380,858,15,104.39999999999999,Rain,Business,Refundable,Domestic,0,0,7.519470884872407,,Friday,0,23,No,2721.14
FLT04135,2023-01-01,Mexico City to Lima,Global Wings,Boeing 787,635,3,38.4,Clear,Business,Non-refundable,Regional,1,2,8.239988207528349,5.116927613917589,Sunday,0,27,No,1994.49
FLT04136,2024-01-28,Paris to Rome,SkyTrack Airways,Airbus A380,514,5,37.199999999999996,Fog,First,Refundable,International,0,1,9.17358855226269,,Sunday,0,29,No,1888.83
FLT04137,2024-02-26,Singapore to Bangkok,BlueJet Airlines,Boeing 787,291,7,100.2,Clear,Economy,Refundable,International,1,3,5.969999386367411,2.7203378801996827,Monday,0,53,No,1232.9
FLT04138,2023-06-28,Singapore to Bangkok,BlueJet Airlines,Airbus A380,348,23,173.4,Clear,Economy,Non-refundable,Regional,0,1,7.159359376555544,3.7531087777740852,Wednesday,0,51,No,1211.88
FLT04139,2023-10-11,Mexico City to Lima,BlueJet Airlines,Boeing 787,272,15,187.2,Snow,First,Non-refundable,Regional,0,0,9.509326459086672,8.479005891181291,Wednesday,0,2,Yes,1171.56
FLT04140,2023-06-08,Beijing to Sydney,Sunshine Air,Boeing 737,317,4,33.0,Snow,Economy,Non-refundable,International,0,0,8.231409935160327,8.541887895798864,Thursday,0,0,Yes,1174.83
FLT04141,2024-06-25,Beijing to Sydney,SkyTrack Airways,Airbus A320,589,20,221.4,Fog,Economy,Non-refundable,Regional,0,0,9.160164625659817,9.292842679704695,Tuesday,0,0,Yes,1958.53
FLT04142,2024-03-24,Paris to Rome,Sunshine Air,Boeing 777,746,21,168.0,Rain,Business,Refundable,Domestic,1,4,8.655774707236606,7.0195171598984905,Sunday,0,21,No,2437.85
FLT04143,2024-06-05,New York to London,BlueJet Airlines,Airbus A380,288,9,47.4,Snow,First,Non-refundable,Regional,0,0,7.616376128891102,6.076763934302591,Wednesday,0,0,Yes,1107.35
FLT04144,2022-01-16,San Francisco to Tokyo,Sunshine Air,Boeing 737,285,22,42.6,Clear,Business,Non-refundable,Domestic,1,3,7.74878351310095,6.919656629596785,Sunday,0,30,No,1241.92
FLT04145,2022-05-09,New York to London,BlueJet Airlines,Boeing 787,655,12,123.0,Rain,Business,Refundable,Regional,1,3,8.698560138438015,8.623288518501534,Monday,0,0,Yes,2245.83
FLT04146,2023-07-29,Berlin to Madrid,SkyTrack Airways,Airbus A380,862,13,100.2,Fog,Business,Refundable,International,0,4,7.626388805732269,3.594334053612357,Saturday,0,76,No,2592.51
FLT04147,2022-04-19,Mexico City to Lima,Global Wings,Airbus A320,494,6,233.39999999999998,Fog,Economy,Non-refundable,Regional,0,3,9.467168894725257,8.327993454832047,Tuesday,0,0,Yes,1706.57
FLT04148,2024-06-05,Berlin to Madrid,Sunshine Air,Airbus A320,817,19,145.2,Snow,First,Refundable,Domestic,0,3,9.27979963350848,4.521562112219166,Wednesday,0,0,Yes,2649.34
FLT04149,2023-06-17,Chicago to Los Angeles,SkyTrack Airways,Airbus A320,461,5,237.0,Clear,Economy,Refundable,International,1,1,7.044934402155691,9.026623086454853,Saturday,0,2,Yes,1763.9
FLT04150,2023-11-01,Mumbai to Dubai,Sunshine Air,Airbus A380,681,6,146.4,Rain,Economy,Refundable,International,0,0,7.751913524804996,,Wednesday,0,63,No,2086.65
FLT04151,2022-09-26,Mexico City to Lima,Sunshine Air,Boeing 737,825,4,130.2,Snow,Economy,Refundable,Regional,0,1,8.111946391567018,7.118915575355803,Monday,0,19,No,2458.44
FLT04152,2022-06-11,Paris to Rome,BlueJet Airlines,Boeing 777,147,20,172.79999999999998,Clear,Economy,Non-refundable,Domestic,1,1,8.72158520756076,8.467409472092498,Saturday,0,0,Yes,946.53
FLT04153,2022-09-17,New York to London,Global Wings,Boeing 787,643,17,175.79999999999998,Snow,First,Non-refundable,Domestic,0,3,7.7788986382376315,5.464578415219643,Saturday,0,17,No,2084.39
FLT04154,2024-07-12,Toronto to Vancouver,Global Wings,Airbus A320,601,22,70.8,Clear,Business,Non-refundable,International,0,2,8.722078643760716,8.77712249906754,Friday,0,21,No,1986.99
FLT04155,2022-04-12,Chicago to Los Angeles,Sunshine Air,Boeing 737,743,11,86.39999999999999,Fog,First,Non-refundable,Domestic,0,0,8.4016655363574,5.482916807018533,Tuesday,0,31,No,2181.76
FLT04156,2023-05-21,New York to London,Sunshine Air,Airbus A380,368,5,75.6,Snow,Business,Refundable,Regional,0,2,8.738459444369097,5.285145425843266,Sunday,0,0,Yes,1373.87
FLT04157,2024-01-05,Berlin to Madrid,BlueJet Airlines,Airbus A380,402,0,132.0,Rain,Economy,Refundable,Domestic,0,3,8.664816597767944,6.427625192921978,Friday,0,46,No,1488.66
FLT04158,2023-07-25,Toronto to Vancouver,SkyTrack Airways,Airbus A380,495,3,30.0,Snow,First,Refundable,Domestic,0,4,6.845700074674919,3.8292327155576924,Tuesday,0,23,No,1809.81
FLT04159,2022-09-04,New York to London,BlueJet Airlines,Boeing 737,236,18,66.6,Snow,Business,Refundable,Regional,1,1,6.623069827760851,5.27309799039651,Sunday,0,64,No,1052.74
FLT04160,2023-10-02,Mexico City to Lima,SkyTrack Airways,Boeing 787,198,11,153.6,Rain,First,Refundable,Domestic,0,3,8.205391245608483,7.69904439281434,Monday,0,14,Yes,1067.61
FLT04161,2024-03-05,Beijing to Sydney,Global Wings,Airbus A320,253,14,121.8,Snow,Economy,Refundable,Domestic,0,3,9.535814433898606,6.890792637512025,Tuesday,0,17,No,1115.27
FLT04162,2024-04-16,Mumbai to Dubai,SkyTrack Airways,Airbus A380,245,2,193.79999999999998,Fog,Economy,Refundable,Regional,0,2,6.915890158845458,8.273345884063962,Tuesday,0,15,Yes,1238.08
FLT04163,2023-06-21,Toronto to Vancouver,Global Wings,Boeing 787,277,22,58.199999999999996,Fog,Business,Non-refundable,Regional,0,4,6.871232469954511,5.547869173371,Wednesday,0,57,No,1191.06
FLT04164,2022-05-11,Chicago to Los Angeles,BlueJet Airlines,Boeing 777,223,19,111.6,Snow,Economy,Non-refundable,Domestic,0,1,8.97767166117785,7.389328587265454,Wednesday,0,40,No,1005.94
FLT04165,2022-12-19,Mexico City to Lima,Sunshine Air,Airbus A380,220,7,30.0,Clear,First,Non-refundable,Regional,0,4,9.69384270234749,8.746880028472054,Monday,1,0,Yes,976.89
FLT04166,2022-07-15,Berlin to Madrid,SkyTrack Airways,Airbus A320,584,10,170.4,Clear,Business,Non-refundable,Domestic,0,4,7.595736712122807,2.935105128037237,Friday,0,100,No,1856.26
FLT04167,2024-03-03,Mexico City to Lima,BlueJet Airlines,Airbus A380,867,15,183.0,Clear,Economy,Refundable,Regional,0,4,7.925171368004152,4.717167300492722,Sunday,0,0,Yes,2698.87
